"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/manujamatia/Desktop/Main(TechGadgetHub)(Main)/helpers/helpers.js", "JavaScript", 24, 0, 6, 30
"Total", "-", 24, 0, 6, 30
